# Time[s],V[m/s],free_surface_elevation[m]
0.100,6.949,-0.457
0.200,6.843,-0.183
0.300,6.734,0.088
0.400,6.626,0.352
0.500,6.524,0.603
0.600,6.433,0.838
0.700,6.358,1.054
0.800,6.302,1.251
0.900,6.268,1.427
1.000,6.259,1.583
1.100,6.274,1.720
1.200,6.313,1.840
1.300,6.374,1.944
1.400,6.454,2.035
1.500,6.548,2.116
1.600,6.652,2.188
1.700,6.760,2.253
1.800,6.868,2.313
1.900,6.970,2.368
2.000,7.063,2.418
2.100,7.144,2.464
2.200,7.212,2.503
2.300,7.265,2.535
2.400,7.305,2.557
2.500,7.334,2.569
2.600,7.356,2.567
2.700,7.373,2.552
2.800,7.391,2.520
2.900,7.414,2.470
3.000,7.444,2.403
3.100,7.487,2.318
3.200,7.542,2.215
3.300,7.611,2.095
3.400,7.693,1.959
3.500,7.786,1.810
3.600,7.885,1.649
3.700,7.986,1.478
3.800,8.083,1.301
3.900,8.170,1.119
4.000,8.242,0.936
4.100,8.292,0.753
4.200,8.316,0.573
4.300,8.311,0.397
4.400,8.276,0.228
4.500,8.212,0.066
4.600,8.121,-0.087
4.700,8.008,-0.229
4.800,7.879,-0.362
4.900,7.740,-0.483
5.000,7.601,-0.594
5.100,7.470,-0.693
5.200,7.355,-0.782
5.300,7.263,-0.860
5.400,7.200,-0.929
5.500,7.171,-0.988
5.600,7.177,-1.039
5.700,7.218,-1.082
5.800,7.292,-1.118
5.900,7.394,-1.148
6.000,7.517,-1.173
6.100,7.655,-1.194
6.200,7.798,-1.211
6.300,7.938,-1.225
6.400,8.066,-1.237
6.500,8.175,-1.247
6.600,8.259,-1.255
6.700,8.313,-1.260
6.800,8.337,-1.264
6.900,8.330,-1.265
7.000,8.295,-1.263
7.100,8.236,-1.257
7.200,8.160,-1.248
7.300,8.073,-1.233
7.400,7.983,-1.213
7.500,7.899,-1.188
7.600,7.826,-1.157
7.700,7.772,-1.120
7.800,7.741,-1.078
7.900,7.735,-1.031
8.000,7.755,-0.980
8.100,7.800,-0.928
8.200,7.866,-0.874
8.300,7.949,-0.821
8.400,8.042,-0.770
8.500,8.140,-0.723
8.600,8.236,-0.682
8.700,8.323,-0.648
8.800,8.395,-0.623
8.900,8.450,-0.607
9.000,8.484,-0.601
9.100,8.496,-0.605
9.200,8.487,-0.619
9.300,8.460,-0.643
9.400,8.419,-0.675
9.500,8.367,-0.715
9.600,8.312,-0.761
9.700,8.258,-0.811
9.800,8.209,-0.862
9.900,8.172,-0.914
10.000,8.147,-0.964
10.100,8.138,-1.010
10.200,8.145,-1.050
10.300,8.165,-1.083
10.400,8.196,-1.105
10.500,8.235,-1.117
10.600,8.276,-1.117
10.700,8.314,-1.104
10.800,8.344,-1.077
10.900,8.361,-1.036
11.000,8.362,-0.981
11.100,8.345,-0.913
11.200,8.307,-0.831
11.300,8.249,-0.736
11.400,8.175,-0.630
11.500,8.086,-0.514
11.600,7.988,-0.390
11.700,7.886,-0.258
11.800,7.787,-0.121
11.900,7.697,0.019
12.000,7.620,0.161
12.100,7.563,0.302
12.200,7.530,0.442
12.300,7.521,0.577
12.400,7.540,0.707
12.500,7.584,0.831
12.600,7.652,0.948
12.700,7.741,1.056
12.800,7.846,1.157
12.900,7.962,1.249
13.000,8.083,1.332
13.100,8.204,1.408
13.200,8.320,1.476
13.300,8.426,1.538
13.400,8.518,1.592
13.500,8.595,1.641
13.600,8.656,1.684
13.700,8.700,1.722
13.800,8.729,1.755
13.900,8.744,1.782
14.000,8.750,1.803
14.100,8.750,1.818
14.200,8.747,1.827
14.300,8.745,1.829
14.400,8.748,1.823
14.500,8.758,1.809
14.600,8.778,1.788
14.700,8.809,1.758
14.800,8.850,1.720
14.900,8.903,1.675
15.000,8.965,1.623
15.100,9.034,1.566
15.200,9.108,1.504
15.300,9.184,1.440
15.400,9.258,1.373
15.500,9.328,1.306
15.600,9.390,1.240
15.700,9.441,1.175
15.800,9.480,1.112
15.900,9.505,1.050
16.000,9.515,0.991
16.100,9.511,0.932
16.200,9.491,0.873
16.300,9.458,0.812
16.400,9.414,0.748
16.500,9.360,0.679
16.600,9.300,0.603
16.700,9.236,0.518
16.800,9.172,0.424
16.900,9.110,0.319
17.000,9.054,0.202
17.100,9.006,0.074
17.200,8.969,-0.064
17.300,8.945,-0.211
17.400,8.934,-0.365
17.500,8.938,-0.523
17.600,8.955,-0.682
17.700,8.987,-0.839
17.800,9.030,-0.991
17.900,9.083,-1.133
18.000,9.144,-1.261
18.100,9.208,-1.374
18.200,9.274,-1.467
18.300,9.336,-1.540
18.400,9.393,-1.590
18.500,9.440,-1.616
18.600,9.474,-1.619
18.700,9.494,-1.600
18.800,9.497,-1.562
18.900,9.482,-1.505
19.000,9.448,-1.434
19.100,9.397,-1.352
19.200,9.329,-1.263
19.300,9.245,-1.172
19.400,9.148,-1.083
19.500,9.040,-1.000
19.600,8.925,-0.927
19.700,8.804,-0.866
19.800,8.681,-0.822
19.900,8.559,-0.795
20.000,8.440,-0.786
20.100,8.327,-0.797
20.200,8.221,-0.827
20.300,8.124,-0.873
20.400,8.036,-0.934
20.500,7.960,-1.008
20.600,7.896,-1.090
20.700,7.844,-1.176
20.800,7.805,-1.263
20.900,7.779,-1.345
21.000,7.767,-1.419
21.100,7.768,-1.480
21.200,7.784,-1.525
21.300,7.813,-1.549
21.400,7.856,-1.551
21.500,7.914,-1.529
21.600,7.984,-1.480
21.700,8.066,-1.405
21.800,8.160,-1.304
21.900,8.262,-1.178
22.000,8.371,-1.030
22.100,8.484,-0.862
22.200,8.599,-0.677
22.300,8.711,-0.479
22.400,8.820,-0.272
22.500,8.920,-0.060
22.600,9.011,0.153
22.700,9.089,0.362
22.800,9.153,0.564
22.900,9.203,0.756
23.000,9.237,0.934
23.100,9.257,1.095
23.200,9.264,1.238
23.300,9.259,1.361
23.400,9.244,1.464
23.500,9.221,1.546
23.600,9.194,1.607
23.700,9.165,1.649
23.800,9.134,1.672
23.900,9.104,1.677
24.000,9.077,1.666
24.100,9.051,1.642
24.200,9.027,1.606
24.300,9.005,1.560
24.400,8.983,1.505
24.500,8.960,1.444
24.600,8.935,1.377
24.700,8.906,1.307
24.800,8.871,1.234
24.900,8.832,1.159
25.000,8.787,1.081
25.100,8.738,1.002
25.200,8.684,0.920
25.300,8.629,0.836
25.400,8.574,0.749
25.500,8.522,0.658
25.600,8.476,0.563
25.700,8.437,0.463
25.800,8.408,0.357
25.900,8.390,0.246
26.000,8.384,0.129
26.100,8.391,0.007
26.200,8.409,-0.120
26.300,8.437,-0.250
26.400,8.473,-0.381
26.500,8.514,-0.513
26.600,8.556,-0.642
26.700,8.597,-0.767
26.800,8.634,-0.885
26.900,8.663,-0.993
27.000,8.682,-1.089
27.100,8.691,-1.171
27.200,8.687,-1.237
27.300,8.672,-1.285
27.400,8.645,-1.315
27.500,8.609,-1.325
27.600,8.564,-1.316
27.700,8.514,-1.287
27.800,8.461,-1.240
27.900,8.407,-1.176
28.000,8.354,-1.095
28.100,8.304,-1.000
28.200,8.257,-0.891
28.300,8.215,-0.772
28.400,8.179,-0.642
28.500,8.146,-0.504
28.600,8.118,-0.358
28.700,8.093,-0.206
28.800,8.071,-0.049
28.900,8.050,0.112
29.000,8.032,0.277
29.100,8.016,0.444
29.200,8.003,0.612
29.300,7.993,0.780
29.400,7.989,0.945
29.500,7.991,1.107
29.600,8.002,1.262
29.700,8.022,1.408
29.800,8.052,1.542
29.900,8.093,1.661
30.000,8.145,1.763
30.100,8.206,1.845
30.200,8.275,1.905
30.300,8.348,1.940
30.400,8.422,1.950
30.500,8.493,1.935
30.600,8.557,1.895
30.700,8.610,1.831
30.800,8.650,1.747
30.900,8.673,1.644
31.000,8.679,1.526
31.100,8.666,1.397
31.200,8.637,1.262
31.300,8.593,1.124
31.400,8.540,0.986
31.500,8.480,0.854
31.600,8.421,0.728
31.700,8.369,0.611
31.800,8.328,0.504
31.900,8.305,0.407
32.000,8.303,0.319
32.100,8.326,0.240
32.200,8.376,0.167
32.300,8.451,0.097
32.400,8.550,0.029
32.500,8.669,-0.041
32.600,8.802,-0.113
32.700,8.944,-0.191
32.800,9.086,-0.275
32.900,9.221,-0.366
33.000,9.343,-0.462
33.100,9.444,-0.564
33.200,9.520,-0.670
33.300,9.566,-0.777
33.400,9.582,-0.883
33.500,9.566,-0.986
33.600,9.522,-1.083
33.700,9.452,-1.172
33.800,9.362,-1.251
33.900,9.257,-1.318
34.000,9.145,-1.374
34.100,9.031,-1.418
34.200,8.923,-1.451
34.300,8.825,-1.474
34.400,8.743,-1.487
34.500,8.679,-1.494
34.600,8.634,-1.495
34.700,8.609,-1.492
34.800,8.601,-1.488
34.900,8.609,-1.482
35.000,8.628,-1.476
35.100,8.655,-1.470
35.200,8.686,-1.463
35.300,8.716,-1.456
35.400,8.742,-1.447
35.500,8.763,-1.435
35.600,8.776,-1.419
35.700,8.781,-1.398
35.800,8.780,-1.372
35.900,8.775,-1.340
36.000,8.768,-1.301
36.100,8.763,-1.257
36.200,8.763,-1.209
36.300,8.772,-1.157
36.400,8.792,-1.104
36.500,8.824,-1.050
36.600,8.872,-0.998
36.700,8.933,-0.949
36.800,9.007,-0.905
36.900,9.093,-0.865
37.000,9.187,-0.831
37.100,9.285,-0.802
37.200,9.384,-0.778
37.300,9.480,-0.757
37.400,9.569,-0.737
37.500,9.649,-0.717
37.600,9.717,-0.696
37.700,9.772,-0.670
37.800,9.813,-0.639
37.900,9.843,-0.600
38.000,9.862,-0.554
38.100,9.874,-0.500
38.200,9.881,-0.439
38.300,9.887,-0.370
38.400,9.895,-0.296
38.500,9.909,-0.217
38.600,9.931,-0.136
38.700,9.963,-0.054
38.800,10.006,0.028
38.900,10.059,0.107
39.000,10.122,0.184
39.100,10.193,0.257
39.200,10.268,0.327
39.300,10.345,0.394
39.400,10.420,0.459
39.500,10.489,0.525
39.600,10.549,0.591
39.700,10.597,0.661
39.800,10.630,0.735
39.900,10.647,0.814
40.000,10.648,0.901
40.100,10.631,0.994
40.200,10.599,1.094
40.300,10.554,1.201
40.400,10.497,1.313
40.500,10.431,1.429
40.600,10.361,1.547
40.700,10.290,1.665
40.800,10.220,1.781
40.900,10.156,1.893
41.000,10.099,2.000
41.100,10.052,2.099
41.200,10.017,2.191
41.300,9.994,2.275
41.400,9.983,2.351
41.500,9.984,2.418
41.600,9.996,2.477
41.700,10.017,2.529
41.800,10.044,2.574
41.900,10.075,2.613
42.000,10.108,2.644
42.100,10.139,2.669
42.200,10.166,2.686
42.300,10.187,2.694
42.400,10.199,2.692
42.500,10.202,2.677
42.600,10.193,2.648
42.700,10.173,2.604
42.800,10.142,2.542
42.900,10.101,2.461
43.000,10.051,2.361
43.100,9.995,2.240
43.200,9.936,2.099
43.300,9.876,1.940
43.400,9.819,1.764
43.500,9.767,1.573
43.600,9.724,1.370
43.700,9.691,1.158
43.800,9.672,0.940
43.900,9.667,0.719
44.000,9.677,0.497
44.100,9.701,0.278
44.200,9.738,0.063
44.300,9.787,-0.146
44.400,9.844,-0.349
44.500,9.906,-0.544
44.600,9.971,-0.734
44.700,10.034,-0.917
44.800,10.092,-1.094
44.900,10.142,-1.267
45.000,10.183,-1.435
45.100,10.211,-1.599
45.200,10.228,-1.759
45.300,10.233,-1.915
45.400,10.226,-2.065
45.500,10.211,-2.208
45.600,10.190,-2.342
45.700,10.165,-2.464
45.800,10.140,-2.573
45.900,10.118,-2.667
46.000,10.102,-2.742
46.100,10.093,-2.798
46.200,10.092,-2.834
46.300,10.101,-2.848
46.400,10.117,-2.841
46.500,10.141,-2.813
46.600,10.169,-2.767
46.700,10.198,-2.704
46.800,10.225,-2.626
46.900,10.247,-2.536
47.000,10.260,-2.438
47.100,10.261,-2.334
47.200,10.250,-2.226
47.300,10.223,-2.118
47.400,10.183,-2.011
47.500,10.130,-1.907
47.600,10.066,-1.807
47.700,9.993,-1.711
47.800,9.917,-1.620
47.900,9.840,-1.532
48.000,9.768,-1.448
48.100,9.703,-1.367
48.200,9.649,-1.287
48.300,9.608,-1.207
48.400,9.581,-1.127
48.500,9.569,-1.046
48.600,9.570,-0.964
48.700,9.582,-0.879
48.800,9.603,-0.791
48.900,9.628,-0.702
49.000,9.655,-0.610
49.100,9.678,-0.515
49.200,9.695,-0.419
49.300,9.704,-0.320
49.400,9.701,-0.220
49.500,9.688,-0.119
49.600,9.664,-0.017
49.700,9.632,0.086
49.800,9.594,0.188
49.900,9.555,0.289
50.000,9.517,0.388
50.100,9.487,0.484
50.200,9.468,0.575
50.300,9.462,0.661
50.400,9.474,0.739
50.500,9.504,0.808
50.600,9.551,0.866
50.700,9.616,0.913
50.800,9.694,0.948
50.900,9.781,0.970
51.000,9.873,0.979
51.100,9.965,0.976
51.200,10.049,0.962
51.300,10.121,0.939
51.400,10.177,0.909
51.500,10.211,0.874
51.600,10.222,0.838
51.700,10.209,0.803
51.800,10.171,0.772
51.900,10.111,0.748
52.000,10.032,0.732
52.100,9.938,0.725
52.200,9.834,0.729
52.300,9.725,0.742
52.400,9.617,0.764
52.500,9.515,0.793
52.600,9.422,0.828
52.700,9.342,0.865
52.800,9.277,0.903
52.900,9.228,0.938
53.000,9.194,0.968
53.100,9.174,0.992
53.200,9.165,1.009
53.300,9.163,1.017
53.400,9.167,1.017
53.500,9.172,1.011
53.600,9.174,1.000
53.700,9.172,0.985
53.800,9.164,0.970
53.900,9.148,0.956
54.000,9.123,0.946
54.100,9.092,0.941
54.200,9.054,0.943
54.300,9.011,0.951
54.400,8.967,0.966
54.500,8.923,0.984
54.600,8.880,1.005
54.700,8.842,1.024
54.800,8.809,1.039
54.900,8.782,1.045
55.000,8.761,1.039
55.100,8.747,1.018
55.200,8.737,0.978
55.300,8.732,0.919
55.400,8.728,0.838
55.500,8.726,0.738
55.600,8.723,0.619
55.700,8.719,0.484
55.800,8.712,0.338
55.900,8.703,0.184
56.000,8.692,0.029
56.100,8.679,-0.123
56.200,8.666,-0.265
56.300,8.653,-0.392
56.400,8.643,-0.500
56.500,8.637,-0.586
56.600,8.635,-0.646
56.700,8.640,-0.680
56.800,8.651,-0.687
56.900,8.670,-0.668
57.000,8.695,-0.625
57.100,8.726,-0.561
57.200,8.762,-0.479
57.300,8.803,-0.384
57.400,8.846,-0.278
57.500,8.892,-0.166
57.600,8.938,-0.051
57.700,8.985,0.064
57.800,9.031,0.175
57.900,9.077,0.282
58.000,9.123,0.382
58.100,9.169,0.473
58.200,9.215,0.557
58.300,9.261,0.630
58.400,9.309,0.694
58.500,9.359,0.746
58.600,9.409,0.788
58.700,9.459,0.817
58.800,9.509,0.832
58.900,9.557,0.833
59.000,9.602,0.818
59.100,9.642,0.786
59.200,9.676,0.735
59.300,9.702,0.666
59.400,9.720,0.577
59.500,9.728,0.469
59.600,9.728,0.344
59.700,9.719,0.202
59.800,9.704,0.047
59.900,9.683,-0.119
60.000,9.661,-0.292
60.100,9.639,-0.469
60.200,9.620,-0.645
60.300,9.606,-0.815
60.400,9.600,-0.978
60.500,9.604,-1.127
60.600,9.617,-1.262
60.700,9.639,-1.379
60.800,9.669,-1.477
60.900,9.704,-1.555
61.000,9.742,-1.614
61.100,9.779,-1.655
61.200,9.810,-1.677
61.300,9.830,-1.685
61.400,9.837,-1.679
61.500,9.827,-1.661
61.600,9.796,-1.635
61.700,9.744,-1.601
61.800,9.670,-1.561
61.900,9.575,-1.518
62.000,9.462,-1.471
62.100,9.334,-1.421
62.200,9.195,-1.369
62.300,9.051,-1.315
62.400,8.907,-1.259
62.500,8.769,-1.201
62.600,8.640,-1.140
62.700,8.527,-1.078
62.800,8.432,-1.014
62.900,8.357,-0.950
63.000,8.303,-0.886
63.100,8.270,-0.823
63.200,8.256,-0.763
63.300,8.260,-0.706
63.400,8.276,-0.655
63.500,8.303,-0.609
63.600,8.334,-0.569
63.700,8.368,-0.535
63.800,8.398,-0.506
63.900,8.424,-0.483
64.000,8.442,-0.462
64.100,8.450,-0.442
64.200,8.449,-0.422
64.300,8.438,-0.398
64.400,8.418,-0.369
64.500,8.390,-0.332
64.600,8.356,-0.285
64.700,8.317,-0.226
64.800,8.275,-0.155
64.900,8.231,-0.071
65.000,8.186,0.025
65.100,8.140,0.133
65.200,8.093,0.250
65.300,8.045,0.376
65.400,7.995,0.507
65.500,7.942,0.640
65.600,7.886,0.773
65.700,7.825,0.902
65.800,7.759,1.024
65.900,7.689,1.138
66.000,7.616,1.240
66.100,7.540,1.328
66.200,7.464,1.403
66.300,7.390,1.461
66.400,7.320,1.504
66.500,7.258,1.532
66.600,7.206,1.544
66.700,7.166,1.543
66.800,7.140,1.528
66.900,7.129,1.501
67.000,7.133,1.464
67.100,7.152,1.419
67.200,7.185,1.366
67.300,7.230,1.308
67.400,7.283,1.245
67.500,7.342,1.180
67.600,7.404,1.113
67.700,7.465,1.046
67.800,7.523,0.979
67.900,7.575,0.915
68.000,7.619,0.852
68.100,7.654,0.792
68.200,7.681,0.736
68.300,7.699,0.682
68.400,7.711,0.631
68.500,7.718,0.582
68.600,7.723,0.535
68.700,7.727,0.489
68.800,7.735,0.443
68.900,7.748,0.395
69.000,7.769,0.345
69.100,7.798,0.291
69.200,7.837,0.233
69.300,7.887,0.170
69.400,7.945,0.102
69.500,8.012,0.028
69.600,8.085,-0.049
69.700,8.161,-0.130
69.800,8.240,-0.213
69.900,8.317,-0.295
70.000,8.390,-0.376
70.100,8.457,-0.452
70.200,8.516,-0.522
70.300,8.565,-0.583
70.400,8.603,-0.633
70.500,8.629,-0.672
70.600,8.644,-0.697
70.700,8.648,-0.710
70.800,8.642,-0.710
70.900,8.627,-0.699
71.000,8.606,-0.677
71.100,8.579,-0.648
71.200,8.550,-0.613
71.300,8.520,-0.574
71.400,8.492,-0.535
71.500,8.468,-0.497
71.600,8.449,-0.464
71.700,8.437,-0.435
71.800,8.434,-0.412
71.900,8.439,-0.395
72.000,8.455,-0.384
72.100,8.479,-0.378
72.200,8.513,-0.375
72.300,8.554,-0.373
72.400,8.600,-0.371
72.500,8.649,-0.365
72.600,8.699,-0.355
72.700,8.746,-0.338
72.800,8.787,-0.314
72.900,8.818,-0.282
73.000,8.836,-0.242
73.100,8.838,-0.195
73.200,8.822,-0.144
73.300,8.787,-0.089
73.400,8.731,-0.034
73.500,8.655,0.019
73.600,8.560,0.067
73.700,8.450,0.108
73.800,8.328,0.140
73.900,8.198,0.161
74.000,8.065,0.170
74.100,7.935,0.168
74.200,7.813,0.155
74.300,7.705,0.134
74.400,7.614,0.105
74.500,7.543,0.072
74.600,7.496,0.038
74.700,7.473,0.006
74.800,7.473,-0.022
74.900,7.493,-0.043
75.000,7.531,-0.054
75.100,7.582,-0.055
75.200,7.640,-0.044
75.300,7.700,-0.023
75.400,7.756,0.008
75.500,7.803,0.047
75.600,7.837,0.092
75.700,7.855,0.141
75.800,7.855,0.190
75.900,7.837,0.238
76.000,7.803,0.281
76.100,7.756,0.317
76.200,7.701,0.346
76.300,7.643,0.366
76.400,7.587,0.378
76.500,7.541,0.381
76.600,7.508,0.378
76.700,7.495,0.370
76.800,7.504,0.359
76.900,7.537,0.348
77.000,7.593,0.338
77.100,7.673,0.332
77.200,7.771,0.331
77.300,7.883,0.337
77.400,8.004,0.350
77.500,8.126,0.370
77.600,8.243,0.397
77.700,8.349,0.428
77.800,8.436,0.462
77.900,8.502,0.497
78.000,8.542,0.531
78.100,8.556,0.562
78.200,8.543,0.586
78.300,8.505,0.603
78.400,8.447,0.610
78.500,8.371,0.606
78.600,8.284,0.592
78.700,8.191,0.565
78.800,8.097,0.528
78.900,8.009,0.480
79.000,7.929,0.423
79.100,7.862,0.357
79.200,7.809,0.284
79.300,7.770,0.204
79.400,7.745,0.119
79.500,7.732,0.030
79.600,7.728,-0.064
79.700,7.731,-0.162
79.800,7.737,-0.263
79.900,7.743,-0.369
80.000,7.746,-0.479
80.100,7.746,-0.593
80.200,7.741,-0.711
80.300,7.730,-0.833
80.400,7.716,-0.959
80.500,7.699,-1.086
80.600,7.683,-1.213
80.700,7.669,-1.339
80.800,7.659,-1.462
80.900,7.656,-1.578
81.000,7.662,-1.686
81.100,7.675,-1.783
81.200,7.698,-1.866
81.300,7.727,-1.934
81.400,7.760,-1.984
81.500,7.796,-2.017
81.600,7.830,-2.031
81.700,7.859,-2.027
81.800,7.881,-2.006
81.900,7.892,-1.970
82.000,7.890,-1.919
82.100,7.875,-1.857
82.200,7.848,-1.785
82.300,7.810,-1.707
82.400,7.763,-1.625
82.500,7.711,-1.540
82.600,7.659,-1.454
82.700,7.611,-1.368
82.800,7.571,-1.282
82.900,7.543,-1.197
83.000,7.530,-1.112
83.100,7.535,-1.025
83.200,7.557,-0.936
83.300,7.595,-0.842
83.400,7.648,-0.742
83.500,7.712,-0.633
83.600,7.782,-0.515
83.700,7.854,-0.387
83.800,7.922,-0.247
83.900,7.981,-0.095
84.000,8.027,0.068
84.100,8.056,0.242
84.200,8.067,0.425
84.300,8.059,0.617
84.400,8.033,0.815
84.500,7.991,1.017
84.600,7.937,1.222
84.700,7.877,1.427
84.800,7.814,1.631
84.900,7.755,1.832
85.000,7.704,2.028
85.100,7.667,2.218
85.200,7.645,2.401
85.300,7.642,2.575
85.400,7.658,2.741
85.500,7.692,2.897
85.600,7.741,3.043
85.700,7.803,3.176
85.800,7.873,3.297
85.900,7.947,3.403
86.000,8.019,3.494
86.100,8.085,3.568
86.200,8.142,3.623
86.300,8.186,3.657
86.400,8.217,3.671
86.500,8.233,3.661
86.600,8.237,3.627
86.700,8.229,3.569
86.800,8.213,3.485
86.900,8.193,3.377
87.000,8.173,3.245
87.100,8.155,3.089
87.200,8.145,2.911
87.300,8.143,2.712
87.400,8.153,2.494
87.500,8.174,2.258
87.600,8.207,2.007
87.700,8.251,1.742
87.800,8.303,1.465
87.900,8.361,1.177
88.000,8.423,0.879
88.100,8.486,0.574
88.200,8.546,0.261
88.300,8.603,-0.058
88.400,8.656,-0.381
88.500,8.703,-0.707
88.600,8.746,-1.034
88.700,8.785,-1.360
88.800,8.823,-1.682
88.900,8.861,-1.996
89.000,8.902,-2.300
89.100,8.948,-2.589
89.200,9.001,-2.860
89.300,9.061,-3.109
89.400,9.130,-3.331
89.500,9.207,-3.523
89.600,9.291,-3.682
89.700,9.380,-3.806
89.800,9.472,-3.893
89.900,9.565,-3.943
90.000,9.656,-3.955
90.100,9.743,-3.931
90.200,9.824,-3.874
90.300,9.897,-3.787
90.400,9.962,-3.672
90.500,10.019,-3.536
90.600,10.068,-3.381
90.700,10.111,-3.213
90.800,10.148,-3.036
90.900,10.183,-2.853
91.000,10.216,-2.669
91.100,10.249,-2.485
91.200,10.281,-2.303
91.300,10.314,-2.124
91.400,10.346,-1.950
91.500,10.375,-1.778
91.600,10.399,-1.609
91.700,10.416,-1.441
91.800,10.422,-1.274
91.900,10.416,-1.105
92.000,10.394,-0.935
92.100,10.356,-0.762
92.200,10.301,-0.588
92.300,10.229,-0.412
92.400,10.143,-0.236
92.500,10.047,-0.062
92.600,9.944,0.108
92.700,9.840,0.271
92.800,9.741,0.425
92.900,9.651,0.567
93.000,9.575,0.694
93.100,9.519,0.806
93.200,9.484,0.899
93.300,9.471,0.974
93.400,9.479,1.031
93.500,9.507,1.070
93.600,9.548,1.093
93.700,9.598,1.101
93.800,9.650,1.098
93.900,9.695,1.086
94.000,9.727,1.068
94.100,9.737,1.048
94.200,9.722,1.027
94.300,9.676,1.010
94.400,9.597,0.998
94.500,9.487,0.992
94.600,9.346,0.994
94.700,9.181,1.005
94.800,8.998,1.024
94.900,8.804,1.051
95.000,8.610,1.085
95.100,8.422,1.125
95.200,8.251,1.170
95.300,8.104,1.218
95.400,7.986,1.267
95.500,7.902,1.317
95.600,7.852,1.364
95.700,7.835,1.408
95.800,7.849,1.448
95.900,7.888,1.482
96.000,7.947,1.508
96.100,8.017,1.526
96.200,8.091,1.535
96.300,8.162,1.533
96.400,8.224,1.520
96.500,8.273,1.495
96.600,8.306,1.457
96.700,8.321,1.406
96.800,8.322,1.343
96.900,8.310,1.267
97.000,8.291,1.180
97.100,8.271,1.082
97.200,8.256,0.977
97.300,8.251,0.865
97.400,8.262,0.749
97.500,8.293,0.633
97.600,8.345,0.520
97.700,8.420,0.412
97.800,8.514,0.313
97.900,8.623,0.226
98.000,8.742,0.153
98.100,8.863,0.095
98.200,8.979,0.056
98.300,9.081,0.034
98.400,9.163,0.029
98.500,9.217,0.042
98.600,9.241,0.070
98.700,9.231,0.110
98.800,9.188,0.161
98.900,9.115,0.219
99.000,9.017,0.280
99.100,8.900,0.341
99.200,8.774,0.400
99.300,8.647,0.452
99.400,8.529,0.495
99.500,8.429,0.528
99.600,8.355,0.548
99.700,8.312,0.554
99.800,8.304,0.546
99.900,8.333,0.524
100.000,8.396,0.487
100.100,8.492,0.436
100.200,8.614,0.372
100.300,8.754,0.296
100.400,8.905,0.208
100.500,9.057,0.110
100.600,9.203,0.002
100.700,9.334,-0.114
100.800,9.443,-0.238
100.900,9.526,-0.368
101.000,9.581,-0.504
101.100,9.605,-0.644
101.200,9.601,-0.786
101.300,9.570,-0.930
101.400,9.519,-1.072
101.500,9.450,-1.211
101.600,9.371,-1.345
101.700,9.288,-1.472
101.800,9.204,-1.589
101.900,9.127,-1.694
102.000,9.058,-1.785
102.100,9.000,-1.861
102.200,8.955,-1.921
102.300,8.922,-1.965
102.400,8.900,-1.993
102.500,8.887,-2.006
102.600,8.881,-2.006
102.700,8.878,-1.995
102.800,8.876,-1.976
102.900,8.872,-1.950
103.000,8.864,-1.922
103.100,8.852,-1.894
103.200,8.834,-1.868
103.300,8.810,-1.846
103.400,8.781,-1.829
103.500,8.748,-1.818
103.600,8.712,-1.811
103.700,8.673,-1.809
103.800,8.634,-1.809
103.900,8.594,-1.807
104.000,8.553,-1.801
104.100,8.512,-1.786
104.200,8.471,-1.759
104.300,8.428,-1.716
104.400,8.383,-1.654
104.500,8.336,-1.568
104.600,8.286,-1.458
104.700,8.233,-1.321
104.800,8.179,-1.159
104.900,8.123,-0.970
105.000,8.070,-0.758
105.100,8.020,-0.524
105.200,7.977,-0.273
105.300,7.943,-0.009
105.400,7.923,0.264
105.500,7.917,0.539
105.600,7.929,0.813
105.700,7.960,1.080
105.800,8.009,1.334
105.900,8.076,1.573
106.000,8.159,1.792
106.100,8.256,1.988
106.200,8.361,2.160
106.300,8.472,2.306
106.400,8.582,2.427
106.500,8.689,2.522
106.600,8.786,2.593
106.700,8.872,2.642
106.800,8.942,2.671
106.900,8.996,2.681
107.000,9.034,2.677
107.100,9.055,2.661
107.200,9.062,2.635
107.300,9.058,2.601
107.400,9.047,2.562
107.500,9.032,2.520
107.600,9.017,2.474
107.700,9.005,2.427
107.800,9.000,2.377
107.900,9.004,2.325
108.000,9.017,2.270
108.100,9.040,2.209
108.200,9.071,2.143
108.300,9.109,2.069
108.400,9.151,1.985
108.500,9.194,1.890
108.600,9.235,1.782
108.700,9.269,1.661
108.800,9.296,1.526
108.900,9.312,1.376
109.000,9.317,1.213
109.100,9.310,1.037
109.200,9.292,0.849
109.300,9.264,0.654
109.400,9.228,0.451
109.500,9.186,0.246
109.600,9.142,0.040
109.700,9.097,-0.163
109.800,9.054,-0.361
109.900,9.015,-0.550
110.000,8.981,-0.729
110.100,8.951,-0.896
110.200,8.926,-1.050
110.300,8.904,-1.190
110.400,8.885,-1.317
110.500,8.865,-1.432
110.600,8.844,-1.535
110.700,8.819,-1.628
110.800,8.790,-1.713
110.900,8.756,-1.791
111.000,8.718,-1.863
111.100,8.676,-1.930
111.200,8.632,-1.992
111.300,8.589,-2.050
111.400,8.549,-2.102
111.500,8.517,-2.147
111.600,8.495,-2.183
111.700,8.486,-2.208
111.800,8.491,-2.220
111.900,8.514,-2.215
